प्रधान,नपुं।,माया,,,गुणः,बुद्धिः,,,,,"प्रधान,प्रकृति,कूट",,
प्रकृति,स्त्री।,माया,,,गुणः,बुद्धिः,,,,,"प्रधान,प्रकृति,कूट",,
विशेष,वि।,कालावस्था,,,द्रव्यम्,कालः,,,,,"विशेष,कालिकोवस्था",,
कालिकोवस्था,स्त्री।,कालावस्था,,,द्रव्यम्,कालः,,,,,"विशेष,कालिकोवस्था",,
सत्त्व,नपुं।,गुणः,,,गुणः,,,,,,"सत्त्व,रजस्,तमस्,रस",,
रजस्,नपुं।,गुणः,,,गुणः,,,,,,"सत्त्व,रजस्,तमस्,रस",,
तमस्,नपुं।,गुणः,,,गुणः,,,,,,"सत्त्व,रजस्,तमस्,रस",,
जनुस्,नपुं।,जननम्,,,क्रिया,,,,,,"जनुस्,जनन,जन्मन्,जनि,उत्पत्ति,उद्भव,जाति,भव,भाव",प्राणी,
जनन,नपुं।,जननम्,,,क्रिया,,,,,,"जनुस्,जनन,जन्मन्,जनि,उत्पत्ति,उद्भव,जाति,भव,भाव",प्राणी,
जन्मन्,नपुं।,जननम्,,,क्रिया,,,,,,"जनुस्,जनन,जन्मन्,जनि,उत्पत्ति,उद्भव,जाति,भव,भाव",प्राणी,
जनि,स्त्री।,जननम्,,,क्रिया,,,,,,"जनुस्,जनन,जन्मन्,जनि,उत्पत्ति,उद्भव,जाति,भव,भाव",प्राणी,
उत्पत्ति,स्त्री।,जननम्,,,क्रिया,,,,,,"जनुस्,जनन,जन्मन्,जनि,उत्पत्ति,उद्भव,जाति,भव,भाव",प्राणी,
उद्भव,पुं।,जननम्,,,क्रिया,,,,,,"जनुस्,जनन,जन्मन्,जनि,उत्पत्ति,उद्भव,जाति,भव,भाव",प्राणी,
प्राणिन्,पुं।,प्राणी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,जन्तुः,,"प्राणिन्,चेतन,जन्मिन्,जन्तु,जन्यु,शरीरिन्,भूत",जननम्,"नरकस्थप्राणी,मनुष्यः"
चेतन,पुं।,प्राणी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,जन्तुः,,"प्राणिन्,चेतन,जन्मिन्,जन्तु,जन्यु,शरीरिन्,भूत",जननम्,"नरकस्थप्राणी,मनुष्यः"
जन्मिन्,पुं।,प्राणी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,जन्तुः,,"प्राणिन्,चेतन,जन्मिन्,जन्तु,जन्यु,शरीरिन्,भूत",जननम्,"नरकस्थप्राणी,मनुष्यः"
जन्तु,पुं।,प्राणी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,जन्तुः,,"प्राणिन्,चेतन,जन्मिन्,जन्तु,जन्यु,शरीरिन्,भूत",जननम्,"नरकस्थप्राणी,मनुष्यः"
जन्यु,पुं।,प्राणी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,जन्तुः,,"प्राणिन्,चेतन,जन्मिन्,जन्तु,जन्यु,शरीरिन्,भूत",जननम्,"नरकस्थप्राणी,मनुष्यः"
शरीरिन्,पुं।,प्राणी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,जन्तुः,,"प्राणिन्,चेतन,जन्मिन्,जन्तु,जन्यु,शरीरिन्,भूत",जननम्,"नरकस्थप्राणी,मनुष्यः"
जाति,स्त्री।,घटत्वादिजातिः,,,सामान्यम्,जातिः,,,,,"जाति,जात,सामान्य",,
जात,नपुं।,घटत्वादिजातिः,,,सामान्यम्,जातिः,,,,,"जाति,जात,सामान्य",,
सामान्य,नपुं।,घटत्वादिजातिः,,,सामान्यम्,जातिः,,,,,"जाति,जात,सामान्य",,
व्यक्ति,स्त्री।,घटादिव्यक्तिः,,,पदार्थः,,,,,,"व्यक्ति,पृथगात्मता",,
पृथगात्मता,स्त्री।,घटादिव्यक्तिः,,,पदार्थः,,,,,,"व्यक्ति,पृथगात्मता",,
चित्त,नपुं।,मनस्,,,मनः,,,,,,"चित्त,चेतस्,हृदय,स्वान्त,हृद्,मानस,मनस्","वासना,मनोविकारः,अहङ्कारः,अभिमानः,मदः,मनःपीडा",
चेतस्,नपुं।,मनस्,,,मनः,,,,,,"चित्त,चेतस्,हृदय,स्वान्त,हृद्,मानस,मनस्","वासना,मनोविकारः,अहङ्कारः,अभिमानः,मदः,मनःपीडा",
हृदय,नपुं।,मनस्,,,मनः,,,,,,"चित्त,चेतस्,हृदय,स्वान्त,हृद्,मानस,मनस्","वासना,मनोविकारः,अहङ्कारः,अभिमानः,मदः,मनःपीडा",
स्वान्त,नपुं।,मनस्,,,मनः,,,,,,"चित्त,चेतस्,हृदय,स्वान्त,हृद्,मानस,मनस्","वासना,मनोविकारः,अहङ्कारः,अभिमानः,मदः,मनःपीडा",
हृद्,नपुं।,मनस्,,,मनः,,,,,,"चित्त,चेतस्,हृदय,स्वान्त,हृद्,मानस,मनस्","वासना,मनोविकारः,अहङ्कारः,अभिमानः,मदः,मनःपीडा",
मानस,नपुं।,मनस्,,,मनः,,,,,,"चित्त,चेतस्,हृदय,स्वान्त,हृद्,मानस,मनस्","वासना,मनोविकारः,अहङ्कारः,अभिमानः,मदः,मनःपीडा",
मनस्,नपुं।,मनस्,,,मनः,,,,,,"चित्त,चेतस्,हृदय,स्वान्त,हृद्,मानस,मनस्","वासना,मनोविकारः,अहङ्कारः,अभिमानः,मदः,मनःपीडा",
बुद्धि,स्त्री।,बुद्धिः,,,गुणः,बुद्धिः,,,,,"बुद्धि,मनीषा,धिषणा,धी,प्रज्ञा,शेमुषी,मति,प्रेक्षा,उपलब्धि,चित्,संविद्,प्रतिपत्,ज्ञप्ति,चेतना,संज्ञा,आत्मन्,प्रधान,प्रज्ञान","वासना,निश्चयः","धारणावत्बुद्धिः,तर्कः,निश्चयः,मोक्षोपयोगिबुद्धिः,शिल्पादिविषयकबुद्धिः,मोक्षः,शङ्का,अन्यशुभद्वेषबुद्धिः,वितर्कः"
मनीषा,स्त्री।,बुद्धिः,,,गुणः,बुद्धिः,,,,,"बुद्धि,मनीषा,धिषणा,धी,प्रज्ञा,शेमुषी,मति,प्रेक्षा,उपलब्धि,चित्,संविद्,प्रतिपत्,ज्ञप्ति,चेतना,संज्ञा,आत्मन्,प्रधान,प्रज्ञान","वासना,निश्चयः","धारणावत्बुद्धिः,तर्कः,निश्चयः,मोक्षोपयोगिबुद्धिः,शिल्पादिविषयकबुद्धिः,मोक्षः,शङ्का,अन्यशुभद्वेषबुद्धिः,वितर्कः"
धिषणा,स्त्री।,बुद्धिः,,,गुणः,बुद्धिः,,,,,"बुद्धि,मनीषा,धिषणा,धी,प्रज्ञा,शेमुषी,मति,प्रेक्षा,उपलब्धि,चित्,संविद्,प्रतिपत्,ज्ञप्ति,चेतना,संज्ञा,आत्मन्,प्रधान,प्रज्ञान","वासना,निश्चयः","धारणावत्बुद्धिः,तर्कः,निश्चयः,मोक्षोपयोगिबुद्धिः,शिल्पादिविषयकबुद्धिः,मोक्षः,शङ्का,अन्यशुभद्वेषबुद्धिः,वितर्कः"
