मेघनिर्घोष,पुं।,मेघध्वनिः,,,गुणः,शब्दः,,,,,"स्तनित,गर्जित,मेघनिर्घोष,रसित","मेघः,मेघः",
रसित,नपुं।,मेघध्वनिः,,,गुणः,शब्दः,,,,,"स्तनित,गर्जित,मेघनिर्घोष,रसित","मेघः,मेघः",
शम्पा,स्त्री।,तडित्,,,विद्युत्,,,,,,"शम्पा,शतह्रदा,ह्रादिनी,ऐरावती,क्षणप्रभा,तडित्,सौदामिनी,विद्युत्,चञ्चला,चपला,ह्लादिनी","मेघः,वज्रध्वनिः,वज्राग्निः",
शतह्रदा,स्त्री।,तडित्,,,विद्युत्,,,,,,"शम्पा,शतह्रदा,ह्रादिनी,ऐरावती,क्षणप्रभा,तडित्,सौदामिनी,विद्युत्,चञ्चला,चपला,ह्लादिनी","मेघः,वज्रध्वनिः,वज्राग्निः",
ह्रादिनी,स्त्री।,तडित्,,,विद्युत्,,,,,,"शम्पा,शतह्रदा,ह्रादिनी,ऐरावती,क्षणप्रभा,तडित्,सौदामिनी,विद्युत्,चञ्चला,चपला,ह्लादिनी","मेघः,वज्रध्वनिः,वज्राग्निः",
ऐरावती,स्त्री।,तडित्,,,विद्युत्,,,,,,"शम्पा,शतह्रदा,ह्रादिनी,ऐरावती,क्षणप्रभा,तडित्,सौदामिनी,विद्युत्,चञ्चला,चपला,ह्लादिनी","मेघः,वज्रध्वनिः,वज्राग्निः",
क्षणप्रभा,स्त्री।,तडित्,,,विद्युत्,,,,,,"शम्पा,शतह्रदा,ह्रादिनी,ऐरावती,क्षणप्रभा,तडित्,सौदामिनी,विद्युत्,चञ्चला,चपला,ह्लादिनी","मेघः,वज्रध्वनिः,वज्राग्निः",
तडित्,स्त्री।,तडित्,,,विद्युत्,,,,,,"शम्पा,शतह्रदा,ह्रादिनी,ऐरावती,क्षणप्रभा,तडित्,सौदामिनी,विद्युत्,चञ्चला,चपला,ह्लादिनी","मेघः,वज्रध्वनिः,वज्राग्निः",
सौदामिनी,स्त्री।,तडित्,,,विद्युत्,,,,,,"शम्पा,शतह्रदा,ह्रादिनी,ऐरावती,क्षणप्रभा,तडित्,सौदामिनी,विद्युत्,चञ्चला,चपला,ह्लादिनी","मेघः,वज्रध्वनिः,वज्राग्निः",
विद्युत्,स्त्री।,तडित्,,,विद्युत्,,,,,,"शम्पा,शतह्रदा,ह्रादिनी,ऐरावती,क्षणप्रभा,तडित्,सौदामिनी,विद्युत्,चञ्चला,चपला,ह्लादिनी","मेघः,वज्रध्वनिः,वज्राग्निः",
चञ्चला,स्त्री।,तडित्,,,विद्युत्,,,,,,"शम्पा,शतह्रदा,ह्रादिनी,ऐरावती,क्षणप्रभा,तडित्,सौदामिनी,विद्युत्,चञ्चला,चपला,ह्लादिनी","मेघः,वज्रध्वनिः,वज्राग्निः",
चपला,स्त्री।,तडित्,,,विद्युत्,,,,,,"शम्पा,शतह्रदा,ह्रादिनी,ऐरावती,क्षणप्रभा,तडित्,सौदामिनी,विद्युत्,चञ्चला,चपला,ह्लादिनी","मेघः,वज्रध्वनिः,वज्राग्निः",
स्फूर्जथु,पुं।,वज्रध्वनिः,,,गुणः,शब्दः,,,,,"स्फूर्जथु,वज्रनिर्घोष","तडित्,इन्द्रस्य_वज्रायुधम्",
वज्रनिर्घोष,पुं।,वज्रध्वनिः,,,गुणः,शब्दः,,,,,"स्फूर्जथु,वज्रनिर्घोष","तडित्,इन्द्रस्य_वज्रायुधम्",
