मुहुरा,28,4,7,द दा दा द दा द दा,7,द दा दा द दा द दा,7,द दा दा द दा द दा,7,द दा दा द दा द दा,सम-वृत्त
शरमेया,48,4,12,द दा दा दा द दा द दा द दा दा दा,12,द दा दा दा द दा द दा द दा दा दा,12,द दा दा दा द दा द दा द दा दा दा,12,द दा दा दा द दा द दा द दा दा दा,सम-वृत्त
मही,8,4,2,द दा,2,द दा,2,द दा,2,द दा,सम-वृत्त
प्रमालिका,46,4,12,द दा दा दा द दा दा द दा द दा दा,11,द दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,11,द दा दा द दा दा द दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
प्रगुणम्,20,4,5,द दा दा दा दा,5,द दा दा दा दा,5,द दा दा दा दा,5,द दा दा दा दा,सम-वृत्त
वासन्तिका,48,4,12,दा दा द दा दा द दा दा द दा द दा,12,दा दा द दा दा द दा दा द दा द दा,12,दा दा द दा दा द दा दा द दा द दा,12,द दा द दा दा द दा दा द दा द दा,विषम-वृत्त
शशिकला,60,4,15,द दा द दा द दा द दा द दा द दा द दा दा,15,द दा द दा द दा द दा द दा द दा द दा दा,15,द दा द दा द दा द दा द दा द दा द दा दा,15,द दा द दा द दा द दा द दा द दा द दा दा,सम-वृत्त
लीलारत्नम्,48,4,12,दा दा दा दा दा दा द दा दा दा दा दा,12,दा दा दा दा दा दा द दा दा दा दा दा,12,दा दा दा दा दा दा द दा दा दा दा दा,12,दा दा दा दा दा दा द दा दा दा दा दा,सम-वृत्त
गह्वरम्,44,4,11,दा द दा दा द दा दा द दा द दा,11,दा द दा दा द दा दा द दा द दा,11,दा द दा दा द दा दा द दा द दा,11,दा द दा दा द दा दा द दा द दा,सम-वृत्त
अभ्रब्रमणम्,100,4,25,दा दा द दा द दा दा दा दा द दा दा द दा द दा द दा द दा द दा द दा दा,25,दा दा द दा द दा दा दा दा द दा दा द दा द दा द दा द दा द दा द दा दा,25,दा दा द दा द दा दा दा दा द दा दा द दा द दा द दा द दा द दा द दा दा,25,दा दा द दा द दा दा दा दा द दा दा द दा द दा द दा द दा द दा द दा दा,सम-वृत्त
प्रियंवदः,48,4,12,द दा द दा द दा द दा द दा द दा,12,द दा द दा द दा द दा द दा द दा,12,द दा द दा द दा द दा द दा द दा,12,द दा द दा द दा द दा द दा द दा,सम-वृत्त
स्नु,4,4,1,द,1,द,1,द,1,द,सम-वृत्त
विलुलितवनमाला,72,4,18,द दा द दा द दा दा दा दा द दा द दा द दा दा दा दा,18,द दा द दा द दा दा दा दा द दा द दा द दा दा दा दा,18,द दा द दा द दा दा दा दा द दा द दा द दा दा दा दा,18,द दा द दा द दा दा दा दा द दा द दा द दा दा दा दा,सम-वृत्त
पर्विणी,72,4,18,द दा द दा द दा दा द दा द दा द दा द दा दा द दा,18,द दा द दा द दा दा द दा द दा द दा द दा दा द दा,18,द दा द दा द दा दा द दा द दा द दा द दा दा द दा,18,द दा द दा द दा दा द दा द दा द दा द दा दा द दा,सम-वृत्त
अतिरंहः,52,4,13,द दा द दा दा द दा दा द दा द दा दा,13,द दा द दा दा द दा दा द दा द दा दा,13,द दा द दा दा द दा दा द दा द दा दा,13,द दा द दा दा द दा दा द दा द दा दा,सम-वृत्त
उपस्थितप्रचुपितम्,51,4,14,दा दा दा द दा दा द दा द दा द दा दा दा,13,द दा दा द दा द दा दा द दा द दा दा,9,द दा द दा द दा द दा दा,15,द दा द दा द दा द दा द दा दा द दा दा दा,विषम-वृत्त
वीणादण्डम्,48,4,12,द दा द दा द दा द दा दा दा दा दा,12,द दा द दा द दा द दा दा दा दा दा,12,द दा द दा द दा द दा दा दा दा दा,12,द दा द दा द दा द दा दा दा दा दा,सम-वृत्त
लोललोलम्बलीलम्,76,4,19,दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा,19,दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा,19,दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा,19,दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा,सम-वृत्त
स्वरवर्षिणी,48,4,12,द दा दा द दा द दा दा द दा दा दा,12,द दा दा द दा द दा दा द दा दा दा,12,द दा दा द दा द दा दा द दा दा दा,12,द दा दा द दा द दा दा द दा दा दा,सम-वृत्त
स्वनकरी,28,4,7,द दा द दा द दा दा,7,द दा द दा द दा दा,7,द दा द दा द दा दा,7,द दा द दा द दा दा,सम-वृत्त
रवोन्मुखी,36,4,9,दा दा द दा दा द दा द दा,9,दा दा द दा दा द दा द दा,9,दा दा द दा दा द दा द दा,9,दा दा द दा दा द दा द दा,सम-वृत्त
शान्तसुरभिः,60,4,15,दा द दा द दा द दा द दा द दा दा द दा दा,15,दा द दा द दा द दा द दा द दा दा द दा दा,15,दा द दा द दा द दा द दा द दा दा द दा दा,15,दा द दा द दा द दा द दा द दा दा द दा दा,सम-वृत्त
सुवृत्तिः,44,4,11,द दा दा द दा द दा द दा दा दा,11,द दा दा द दा द दा द दा दा दा,11,द दा दा द दा द दा द दा दा दा,11,द दा दा द दा द दा द दा दा दा,सम-वृत्त
नरगा,40,4,10,द दा द दा दा दा द दा दा दा,10,द दा द दा दा दा द दा दा दा,10,द दा द दा दा दा द दा दा दा,10,द दा द दा दा दा द दा दा दा,सम-वृत्त
उपेन्द्रवज्रा,44,4,11,द दा द दा दा द दा दा द दा दा,11,द दा द दा दा द दा दा द दा दा,11,द दा द दा दा द दा दा द दा दा,11,द दा द दा दा द दा दा द दा दा,सम-वृत्त
विराजिकरा,32,4,8,द दा द दा दा दा दा दा,8,द दा द दा दा दा दा दा,8,द दा द दा दा दा दा दा,8,द दा द दा दा दा दा दा,सम-वृत्त
कीर्तिः,44,4,11,द दा द दा दा द दा दा द दा दा,11,दा दा द दा दा द दा दा द दा दा,11,दा दा द दा दा द दा दा द दा दा,11,दा दा द दा दा द दा दा द दा दा,विषम-वृत्त
चार्वटकम्,60,4,15,दा दा दा दा द दा दा द दा दा दा दा दा दा दा,15,दा दा दा दा द दा दा द दा दा दा दा दा दा दा,15,दा दा दा दा द दा दा द दा दा दा दा दा दा दा,15,दा दा दा दा द दा दा द दा दा दा दा दा दा दा,सम-वृत्त
मुरजिका,28,4,7,द दा द दा दा द दा,7,द दा द दा दा द दा,7,द दा द दा दा द दा,7,द दा द दा दा द दा,सम-वृत्त
संसृतशोभासारः,44,4,11,द दा दा दा दा द दा दा दा दा दा,11,द दा दा दा दा द दा दा दा दा दा,11,द दा दा दा दा द दा दा दा दा दा,11,द दा दा दा दा द दा दा दा दा दा,सम-वृत्त
नान्दीमुखी,56,4,14,द दा द दा द दा दा दा द दा दा द दा दा,14,द दा द दा द दा दा दा द दा दा द दा दा,14,द दा द दा द दा दा दा द दा दा द दा दा,14,द दा द दा द दा दा दा द दा दा द दा दा,सम-वृत्त
अश्वगतिः,72,4,18,दा द दा दा द दा दा द दा दा द दा दा द दा द दा दा,18,दा द दा दा द दा दा द दा दा द दा दा द दा द दा दा,18,दा द दा दा द दा दा द दा दा द दा दा द दा द दा दा,18,दा द दा दा द दा दा द दा दा द दा दा द दा द दा दा,सम-वृत्त
वृत्तहारि,24,4,6,द दा दा द दा द,6,द दा दा द दा द,6,द दा दा द दा द,6,द दा दा द दा द,सम-वृत्त
विरतिमहती,48,4,12,दा दा द दा द दा द दा द दा दा दा,12,दा दा द दा द दा द दा द दा दा दा,12,दा दा द दा द दा द दा द दा दा दा,12,दा दा द दा द दा द दा द दा दा दा,सम-वृत्त
ईहामृगी,44,4,11,दा दा द दा द दा दा दा द दा दा,11,दा दा द दा द दा दा दा द दा दा,11,दा दा द दा द दा दा दा द दा दा,11,दा दा द दा द दा दा दा द दा दा,सम-वृत्त
नीराञ्जलिः,40,4,10,दा दा द दा द दा दा दा द दा,10,दा दा द दा द दा दा दा द दा,10,दा दा द दा द दा दा दा द दा,10,दा दा द दा द दा दा दा द दा,सम-वृत्त
हीरकहारधरम्,72,4,18,दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा,18,दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा,18,दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा,18,दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा,सम-वृत्त
निरसिका,24,4,6,द दा द दा द दा,6,द दा द दा द दा,6,द दा द दा द दा,6,द दा द दा द दा,सम-वृत्त
स्फुटघटिता,36,4,9,द दा द दा दा दा द दा द,9,द दा द दा दा दा द दा द,9,द दा द दा दा दा द दा द,9,द दा द दा दा दा द दा द,सम-वृत्त
मालीनम्,20,4,5,दा दा दा द दा,5,दा दा दा द दा,5,दा दा दा द दा,5,दा दा दा द दा,सम-वृत्त
कारु,16,4,4,द दा दा द,4,द दा दा द,4,द दा दा द,4,द दा दा द,सम-वृत्त
प्रियजीवितम्,104,4,26,दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा दा,26,दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा दा,26,दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा दा,26,दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा दा,सम-वृत्त
पञ्चशिखा,32,4,8,द दा दा द दा दा दा दा,8,द दा दा द दा दा दा दा,8,द दा दा द दा दा दा दा,8,द दा दा द दा दा दा दा,सम-वृत्त
उदितविजोहा,44,4,11,दा दा द दा दा द दा द दा दा दा,11,दा दा द दा दा द दा द दा दा दा,11,दा दा द दा दा द दा द दा दा दा,11,दा दा द दा दा द दा द दा दा दा,सम-वृत्त
सम्मदाक्रान्ता,54,4,14,दा दा दा द दा दा द दा द दा द दा दा दा,13,द दा दा द दा दा द दा द दा द दा दा,14,दा दा दा द दा दा द दा द दा द दा दा दा,13,द दा दा द दा दा द दा द दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
दोधकम्,44,4,11,दा द दा दा द दा दा द दा दा दा,11,दा द दा दा द दा दा द दा दा दा,11,दा द दा दा द दा दा द दा दा दा,11,दा द दा दा द दा दा द दा दा दा,सम-वृत्त
धृष्टपदम्,48,4,12,दा द दा दा द दा द दा द दा दा दा,12,दा द दा दा द दा द दा द दा दा दा,12,दा द दा दा द दा द दा द दा दा दा,12,दा द दा दा द दा द दा द दा दा दा,सम-वृत्त
कुरुचरी,32,4,8,दा द दा दा द दा द दा,8,दा द दा दा द दा द दा,8,दा द दा दा द दा द दा,8,दा द दा दा द दा द दा,सम-वृत्त
शेफाली,40,4,10,द दा दा दा दा दा दा दा दा दा,10,द दा दा दा दा दा दा दा दा दा,10,द दा दा दा दा दा दा दा दा दा,10,द दा दा दा दा दा दा दा दा दा,सम-वृत्त
अनिभृतम्,24,4,6,द दा द दा दा द,6,द दा द दा दा द,6,द दा द दा दा द,6,द दा द दा दा द,सम-वृत्त
छलितकपदम्,48,4,12,दा दा द दा द दा द दा द दा दा दा,12,दा दा द दा द दा द दा द दा दा दा,12,दा दा द दा द दा द दा द दा दा दा,12,दा दा द दा द दा द दा द दा दा दा,सम-वृत्त
वक्रावलोकः,64,4,16,द दा द दा द दा दा दा दा दा द दा दा द दा दा,16,द दा द दा द दा दा दा दा दा द दा दा द दा दा,16,द दा द दा द दा दा दा दा दा द दा दा द दा दा,16,द दा द दा द दा दा दा दा दा द दा दा द दा दा,सम-वृत्त
सम्बुद्धिः,36,4,9,द दा दा दा दा द दा दा दा,9,द दा दा दा दा द दा दा दा,9,द दा दा दा दा द दा दा दा,9,द दा दा दा दा द दा दा दा,सम-वृत्त
शम्पा,48,4,12,दा दा द दा द दा दा दा दा दा दा दा,12,दा दा द दा द दा दा दा दा दा दा दा,12,दा दा द दा द दा दा दा दा दा दा दा,12,दा दा द दा द दा दा दा दा दा दा दा,सम-वृत्त
अनिर्भारः,32,4,8,द दा दा दा दा दा दा दा,8,द दा दा दा दा दा दा दा,8,द दा दा दा दा दा दा दा,8,द दा दा दा दा दा दा दा,सम-वृत्त
वहिर्वलि,28,4,7,द दा द दा दा द दा,7,द दा द दा दा द दा,7,द दा द दा दा द दा,7,द दा द दा दा द दा,सम-वृत्त
शम्भुः,76,4,19,द दा दा दा दा द दा दा दा दा द दा दा दा दा दा दा दा दा,19,द दा दा दा दा द दा दा दा दा द दा दा दा दा दा दा दा दा,19,द दा दा दा दा द दा दा दा दा द दा दा दा दा दा दा दा दा,19,द दा दा दा दा द दा दा दा दा द दा दा दा दा दा दा दा दा,सम-वृत्त
स्विन्नशरीरम्,52,4,13,दा द दा दा दा द दा दा द दा दा द दा,13,दा द दा दा दा द दा दा द दा दा द दा,13,दा द दा दा दा द दा दा द दा दा द दा,13,दा द दा दा दा द दा दा द दा दा द दा,सम-वृत्त
भूरिमधु,28,4,7,दा दा दा दा द दा द,7,दा दा दा दा द दा द,7,दा दा दा दा द दा द,7,दा दा दा दा द दा द,सम-वृत्त
निर्गलितमेखला,76,4,19,द दा द दा द दा दा द दा द दा द दा द दा द दा द दा,19,द दा द दा द दा दा द दा द दा द दा द दा द दा द दा,19,द दा द दा द दा दा द दा द दा द दा द दा द दा द दा,19,द दा द दा द दा दा द दा द दा द दा द दा द दा द दा,सम-वृत्त
हारिणी,68,4,17,दा दा दा दा द दा द दा द दा दा दा द दा दा द दा,17,दा दा दा दा द दा द दा द दा दा दा द दा दा द दा,17,दा दा दा दा द दा द दा द दा दा दा द दा दा द दा,17,दा दा दा दा द दा द दा द दा दा दा द दा दा द दा,सम-वृत्त
अभिरामा,52,4,13,द दा दा दा द दा दा दा द दा द दा दा,13,द दा दा दा द दा दा दा द दा द दा दा,13,द दा दा दा द दा दा दा द दा द दा दा,13,द दा दा दा द दा दा दा द दा द दा दा,सम-वृत्त
शरगीतिः,28,4,7,दा द दा द दा दा दा,7,दा द दा द दा दा दा,7,दा द दा द दा दा दा,7,दा द दा द दा दा दा,सम-वृत्त
श्रीः,4,4,1,दा,1,दा,1,दा,1,दा,सम-वृत्त
मात्रा,44,4,11,दा दा दा द दा द दा द दा दा दा,11,दा दा दा द दा द दा द दा दा दा,11,दा दा दा द दा द दा द दा दा दा,11,दा दा दा द दा द दा द दा दा दा,सम-वृत्त
भोगावली,88,4,22,दा दा द दा द दा दा द दा द दा दा द दा द दा द दा द दा द दा,22,दा दा द दा द दा दा द दा द दा दा द दा द दा द दा द दा द दा,22,दा दा द दा द दा दा द दा द दा दा द दा द दा द दा द दा द दा,22,दा दा द दा द दा दा द दा द दा दा द दा द दा द दा द दा द दा,सम-वृत्त
वसन्तमालिका,46,4,11,द दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,11,द दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
जिह्माशया,44,4,11,दा दा द दा द दा द दा द दा दा,11,दा दा द दा द दा द दा द दा दा,11,दा दा द दा द दा द दा द दा दा,11,दा दा द दा द दा द दा द दा दा,सम-वृत्त
राजराजी,28,4,7,दा दा द दा दा द दा,7,दा दा द दा दा द दा,7,दा दा द दा दा द दा,7,दा दा द दा दा द दा,सम-वृत्त
कनककामिनी,44,4,11,द दा द दा दा द दा द दा द दा,11,द दा द दा दा द दा द दा द दा,11,द दा द दा दा द दा द दा द दा,11,द दा द दा दा द दा द दा द दा,सम-वृत्त
मयूवदना,60,4,15,दा द दा द दा द दा दा द दा द दा दा द दा,15,दा द दा द दा द दा दा द दा द दा दा द दा,15,दा द दा द दा द दा दा द दा द दा दा द दा,15,दा द दा द दा द दा दा द दा द दा दा द दा,सम-वृत्त
शिखरिणी,68,4,17,द दा दा दा दा दा द दा द दा द दा दा द दा द दा,17,द दा दा दा दा दा द दा द दा द दा दा द दा द दा,17,द दा दा दा दा दा द दा द दा द दा दा द दा द दा,17,द दा दा दा दा दा द दा द दा द दा दा द दा द दा,सम-वृत्त
आनद्धम्,60,4,15,दा द दा द दा द दा द दा दा दा द दा दा दा,15,दा द दा द दा द दा द दा दा दा द दा दा दा,15,दा द दा द दा द दा द दा दा दा द दा दा दा,15,दा द दा द दा द दा द दा दा दा द दा दा दा,सम-वृत्त
महोद्धता,28,4,7,द दा दा द दा द दा,7,द दा दा द दा द दा,7,द दा दा द दा द दा,7,द दा दा द दा द दा,सम-वृत्त
मधुवारि,52,4,13,द दा दा द दा द दा द दा द दा द दा,13,दा दा द दा द दा दा द दा द दा दा द,13,द दा दा द दा द दा द दा द दा द दा,13,दा दा द दा द दा दा द दा द दा दा द,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
सुखकारिका,52,4,13,द दा दा द दा द दा दा द दा दा दा द,13,द दा दा द दा द दा दा द दा दा दा द,13,द दा दा द दा द दा दा द दा दा दा द,13,द दा दा द दा द दा दा द दा दा दा द,सम-वृत्त
कामोद्धता,28,4,7,दा दा द दा दा द दा,7,दा दा द दा दा द दा,7,दा दा द दा दा द दा,7,दा दा द दा दा द दा,सम-वृत्त
किलिकिता,46,4,12,द दा द दा द दा द दा द दा द दा,11,दा द दा द दा द दा द दा द दा,12,द दा द दा द दा द दा द दा द दा,11,दा द दा द दा द दा द दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
मृदुकीला,24,4,6,द दा दा दा द दा,6,द दा दा दा द दा,6,द दा दा दा द दा,6,द दा दा दा द दा,सम-वृत्त
रमणः,12,4,3,द दा दा,3,द दा दा,3,द दा दा,3,द दा दा,सम-वृत्त
करेणुः,24,4,6,दा द दा दा दा दा,6,दा द दा दा दा दा,6,दा द दा दा दा दा,6,दा द दा दा दा दा,सम-वृत्त
चमूरुः,50,4,13,द दा दा द दा द दा दा द दा द दा दा,12,दा द दा द दा द दा दा द दा द दा,13,द दा दा द दा द दा दा द दा द दा दा,12,दा द दा द दा द दा दा द दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
खगतिः,64,4,16,दा द दा दा द दा दा द दा दा द दा दा द दा दा,16,दा द दा दा द दा दा द दा दा द दा दा द दा दा,16,दा द दा दा द दा दा द दा दा द दा दा द दा दा,16,दा द दा दा द दा दा द दा दा द दा दा द दा दा,सम-वृत्त
भोगावलिः,64,4,16,दा दा द दा द दा द दा द दा दा दा द दा दा दा,16,दा दा द दा द दा द दा द दा दा दा द दा दा दा,16,दा दा द दा द दा द दा द दा दा दा द दा दा दा,16,दा दा द दा द दा द दा द दा दा दा द दा दा दा,सम-वृत्त
चन्द्रिका,52,4,13,द दा द दा द दा दा दा द दा दा द दा,13,द दा द दा द दा दा दा द दा दा द दा,13,द दा द दा द दा दा दा द दा दा द दा,13,द दा द दा द दा दा दा द दा दा द दा,सम-वृत्त
नाराचम्,72,4,18,द दा द दा द दा दा द दा दा द दा दा द दा दा द दा,18,द दा द दा द दा दा द दा दा द दा दा द दा दा द दा,18,द दा द दा द दा दा द दा दा द दा दा द दा दा द दा,18,द दा द दा द दा दा द दा दा द दा दा द दा दा द दा,सम-वृत्त
शिलीमुखोज्जृम्भितम्,76,4,19,दा दा दा द दा दा द दा द दा द दा द दा द दा दा द दा,19,दा दा दा द दा दा द दा द दा द दा द दा द दा दा द दा,19,दा दा दा द दा दा द दा द दा द दा द दा द दा दा द दा,19,दा दा दा द दा दा द दा द दा द दा द दा द दा दा द दा,सम-वृत्त
कन्या,16,4,4,दा दा दा दा,4,दा दा दा दा,4,दा दा दा दा,4,दा दा दा दा,सम-वृत्त
वसुमती,24,4,6,दा दा द दा द दा,6,दा दा द दा द दा,6,दा दा द दा द दा,6,दा दा द दा द दा,सम-वृत्त
कलितकमलविलासः,44,4,11,द दा द दा द दा दा दा दा दा दा,11,द दा द दा द दा दा दा दा दा दा,11,द दा द दा द दा दा दा दा दा दा,11,द दा द दा द दा दा दा दा दा दा,सम-वृत्त
नीरान्तिकम्,48,4,12,दा दा द दा द दा द दा द दा दा दा,12,दा दा द दा द दा द दा द दा दा दा,12,दा दा द दा द दा द दा द दा दा दा,12,दा दा द दा द दा द दा द दा दा दा,सम-वृत्त
सारिका,44,4,11,दा द दा द दा द दा द दा द दा,11,दा द दा द दा द दा द दा दा दा,11,दा द दा द दा द दा द दा द दा,11,दा द दा द दा द दा द दा दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
मनोला,32,4,8,द दा दा द दा दा दा दा,8,द दा दा द दा दा दा दा,8,द दा दा द दा दा दा दा,8,द दा दा द दा दा दा दा,सम-वृत्त
ललितललाम,84,4,21,द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा द दा,21,द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा द दा,21,द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा द दा,21,द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा द दा,सम-वृत्त
विजयपरिचया,48,4,12,द दा द दा द दा दा दा द दा दा दा,12,द दा द दा द दा दा दा द दा दा दा,12,द दा द दा द दा दा दा द दा दा दा,12,द दा द दा द दा दा दा द दा दा दा,सम-वृत्त
मृदुमालती,46,4,12,द दा द दा दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,12,द दा द दा दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
मन्दाक्षमन्दरम्,84,4,21,द दा द दा द दा दा दा दा दा दा दा द दा द दा द दा दा दा दा,21,द दा द दा द दा दा दा दा दा दा दा द दा द दा द दा दा दा दा,21,द दा द दा द दा दा दा दा दा दा दा द दा द दा द दा दा दा दा,21,द दा द दा द दा दा दा दा दा दा दा द दा द दा द दा दा दा दा,सम-वृत्त
परिखायतनम्,64,4,16,द दा दा द दा दा द दा दा दा द दा द दा दा दा,16,द दा दा द दा दा द दा दा दा द दा द दा दा दा,16,द दा दा द दा दा द दा दा दा द दा द दा दा दा,16,द दा दा द दा दा द दा दा दा द दा द दा दा दा,सम-वृत्त
शरत्,40,4,10,द दा द दा द दा दा द दा दा,10,द दा द दा द दा दा द दा दा,10,द दा द दा द दा दा द दा दा,10,द दा द दा द दा दा द दा दा,सम-वृत्त
यशस्करी,32,4,8,द दा द दा द दा दा दा,8,द दा द दा द दा दा दा,8,द दा द दा द दा दा दा,8,द दा द दा द दा दा दा,सम-वृत्त
विशिखलता,48,4,12,द दा द दा दा द दा द दा दा द दा,12,द दा द दा दा द दा द दा दा द दा,12,द दा द दा दा द दा द दा दा द दा,12,द दा द दा दा द दा द दा दा द दा,सम-वृत्त
सुराढ्या,46,4,12,द दा द दा द दा दा द दा द दा दा,11,दा दा दा द दा दा द दा द दा दा,12,द दा द दा द दा दा द दा द दा दा,11,दा दा दा द दा दा द दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
भास्करम्,100,4,25,दा द दा द दा द दा दा द दा दा दा दा द दा द दा द दा द दा द दा दा दा,25,दा द दा द दा द दा दा द दा दा दा दा द दा द दा द दा द दा द दा दा दा,25,दा द दा द दा द दा दा द दा दा दा दा द दा द दा द दा द दा द दा दा दा,25,दा द दा द दा द दा दा द दा दा दा दा द दा द दा द दा द दा द दा दा दा,सम-वृत्त
नीहारी,28,4,7,दा दा दा दा दा दा द,7,दा दा दा दा दा दा द,7,दा दा दा दा दा दा द,7,दा दा दा दा दा दा द,सम-वृत्त
राढि,24,4,6,दा द दा दा दा द,6,दा द दा दा दा द,6,दा द दा दा दा द,6,दा द दा दा दा द,सम-वृत्त
आलोलघटिका,40,4,10,द दा दा द दा दा द दा द दा,10,दा दा द दा द दा द दा द दा,10,द दा दा द दा दा द दा द दा,10,दा दा द दा द दा द दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
कला,16,4,4,द दा द दा,4,द दा द दा,4,द दा द दा,4,द दा द दा,सम-वृत्त
लवलीलता,52,4,13,दा द दा दा द दा द दा द दा द दा दा,13,दा द दा दा द दा द दा द दा द दा दा,13,दा द दा दा द दा द दा द दा द दा दा,13,दा द दा दा द दा द दा द दा द दा दा,सम-वृत्त
कारविणी,56,4,14,दा द दा द दा द दा द दा द दा द दा दा,14,दा द दा द दा द दा द दा द दा द दा दा,14,दा द दा द दा द दा द दा द दा द दा दा,14,दा द दा द दा द दा द दा द दा द दा दा,सम-वृत्त
हीरम्,28,4,7,दा दा द दा द दा दा,7,दा दा द दा द दा दा,7,दा दा द दा द दा दा,7,दा दा द दा द दा दा,सम-वृत्त
बिम्बालक्ष्यम्,56,4,14,दा दा दा दा द दा दा दा द दा दा द दा दा,14,दा दा दा दा द दा दा दा द दा दा द दा दा,14,दा दा दा दा द दा दा दा द दा दा द दा दा,14,दा दा दा दा द दा दा दा द दा दा द दा दा,सम-वृत्त
पारावारः,56,4,14,दा दा द दा द दा द दा द दा दा दा दा दा,14,दा दा द दा द दा द दा द दा दा दा दा दा,14,दा दा द दा द दा द दा द दा दा दा दा दा,14,दा दा द दा द दा द दा द दा दा दा दा दा,सम-वृत्त
प्रफुल्लकदली,44,4,11,द दा द दा द दा दा दा दा दा दा,11,द दा द दा द दा दा दा दा दा दा,11,द दा द दा द दा दा दा दा दा दा,11,द दा द दा द दा दा दा दा दा दा,सम-वृत्त
अयवती,44,4,11,द दा दा दा दा दा द दा द दा दा,11,दा दा द दा द दा दा दा द दा दा,11,द दा दा दा दा दा द दा द दा दा,11,दा दा द दा द दा दा दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
मीनपदी,28,4,7,दा द दा दा द दा द,7,दा द दा दा द दा द,7,दा द दा दा द दा द,7,दा द दा दा द दा द,सम-वृत्त
सुरयानवती,40,4,10,द दा दा द दा दा दा द दा दा,10,द दा दा द दा दा दा द दा दा,10,द दा दा द दा दा दा द दा दा,10,द दा दा द दा दा दा द दा दा,सम-वृत्त
कुम्भोध्नी,48,4,12,दा दा दा दा द दा द दा द दा दा दा,12,दा दा दा दा द दा द दा द दा दा दा,12,दा दा दा दा द दा द दा द दा दा दा,12,दा दा दा दा द दा द दा द दा दा दा,सम-वृत्त
मुशकि,28,4,7,दा दा द दा द दा द,7,दा दा द दा द दा द,7,दा दा द दा द दा द,7,दा दा द दा द दा द,सम-वृत्त
भूमधारी,32,4,8,द दा दा द दा दा दा दा,8,द दा दा द दा दा दा दा,8,द दा दा द दा दा दा दा,8,द दा दा द दा दा दा दा,सम-वृत्त
जाया,44,4,11,दा दा द दा दा द दा दा द दा दा,11,द दा द दा दा द दा दा द दा दा,11,द दा द दा दा द दा दा द दा दा,11,दा दा द दा दा द दा दा द दा दा,विषम-वृत्त
वाणीभूषा,60,4,15,दा दा दा दा दा दा दा दा द दा द दा दा दा दा,15,दा दा दा दा दा दा दा दा द दा द दा दा दा दा,15,दा दा दा दा दा दा दा दा द दा द दा दा दा दा,15,दा दा दा दा दा दा दा दा द दा द दा दा दा दा,सम-वृत्त
विरोधिनी,52,4,13,द दा द दा द दा द दा दा द दा द दा,13,द दा द दा द दा द दा दा द दा द दा,13,द दा द दा द दा द दा दा द दा द दा,13,द दा द दा द दा द दा दा द दा द दा,सम-वृत्त
भुजङ्गभृता,52,4,13,द दा दा द दा दा द दा दा द दा दा दा,13,दा द दा दा द दा दा द दा दा द दा दा,13,द दा दा द दा दा द दा दा द दा दा दा,13,दा द दा दा द दा दा द दा दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
शम्बरधारी,36,4,9,दा द दा दा दा द दा दा दा,9,दा द दा दा दा द दा दा दा,9,दा द दा दा दा द दा दा दा,9,दा द दा दा दा द दा दा दा,सम-वृत्त
